customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
13950,0.38660764731980357,0.0012057734367534269,745.06,4,8.75,10.920833333333333
14238,0.3865998521075863,0.0034532455956647733,434.23,3,4.333333333333333,325.9236111111111
16245,0.3865963712194136,0.003344249622993414,1413.66,3,30.0,23.108333333333334
14483,0.38659217851855515,0.0012523202164963544,257.1,2,6.5,281.1
13272,0.38659005828109005,0.0019528766376458227,276.56,2,7.5,30.95138888888889
15136,0.3865841822841479,0.0032384760133776103,1286.7,4,17.0,2.0166666666666666
13350,0.38653320495229265,0.004113148936519355,979.12,2,20.0,15.845138888888888
15303,0.38650309960399726,0.006414933208979991,1224.18,3,23.0,289.95208333333335
17142,0.38648600295581687,0.007025472144616359,1283.75,4,22.5,238.76944444444445
16887,0.38645752011723805,0.004710955556191895,660.72,3,34.0,34.946527777777774
13630,0.3864388584631594,0.00233167337568728,2031.78,7,10.142857142857142,4.898611111111111
16633,0.386435288389347,0.002462024910492386,2883.1,6,25.333333333333332,16.964583333333334
13118,0.38641753843004134,0.0033352563874217422,2415.41,9,16.444444444444443,19.002777777777776
14127,0.38641505862763026,0.008239759684427897,1900.0800000000002,6,19.5,122.08402777777778
12834,0.38640934063197785,0.007964970871121708,312.38,1,18.0,282.12569444444443
15549,0.3864048892465413,0.006443634551740861,2345.96,8,20.25,76.85277777777777
16640,0.3863784220157245,0.004822057038826772,179.4,1,13.0,397.08472222222224
16833,0.386374559110079,0.004496035899809378,2409.04,6,15.333333333333334,0.9243055555555556
12489,0.3863618917524539,0.005392094459031636,334.93,1,15.0,335.9840277777778
16688,0.3863598093880308,0.003055166580043235,1260.86,4,15.5,0.8930555555555556
13996,0.38635741765290843,0.004635596319937508,895.76,2,16.5,385.84930555555553
12937,0.3863493356364805,0.003996380480156803,3097.61,9,24.11111111111111,14.90625
17086,0.38634709763379793,0.003955683013965288,2050.08,6,16.0,6.955555555555556
17800,0.38633959558239883,0.0021422892854899836,1199.01,9,11.555555555555555,36.99513888888889
16063,0.38632326582904697,0.012359818242964992,335.32,1,23.0,259.9125
13584,0.38632167249697463,0.002792857278874827,392.45,3,27.666666666666668,306.00069444444443
16850,0.3863104445642631,0.007046458631832053,332.41,1,19.0,333.0701388888889
15145,0.38631029011546725,0.0028844773292950915,1194.73,4,16.75,3.8118055555555554
14242,0.3863030388774648,0.0012114242489400778,280.55,2,8.0,234.04444444444445
17120,0.3862356588067067,0.009742978975193923,307.46,1,18.0,232.89513888888888
15900,0.3862342412922419,0.005731212322194399,900.4,4,32.5,23.021527777777777
16921,0.3862318904110255,0.0038965481747508823,446.67,3,31.666666666666668,60.852777777777774
17765,0.3862062928152792,0.016195824035996235,530.8,4,20.75,158.00625
13472,0.3861950312740813,0.002558315683377547,592.24,2,14.0,463.13125
17004,0.386159827570229,0.00865010062327396,2425.16,4,17.5,45.93402777777778
17451,0.3861582145364937,0.005861488482900651,1721.4,7,14.285714285714286,0.9083333333333333
16352,0.3861538146429592,0.0018973284172483541,494.44,2,14.0,17.095833333333335
16816,0.38614025327711327,0.0010421663309417328,417.06,4,7.0,102.94027777777778
13878,0.3861240670301301,0.008600350851113717,2473.06,4,26.75,54.02152777777778
16999,0.3861223852996991,0.002290069566772928,484.82,2,11.5,22.95625
16228,0.38612144265075365,0.003972443721499914,890.8100000000001,3,18.333333333333332,384.9375
14310,0.386087235904672,0.006801980729649955,492.1,1,22.0,432.0111111111111
13024,0.3860852173534177,0.0026658038835930785,555.87,2,15.5,470.13055555555553
13480,0.3860649763084135,0.003899803332963799,627.82,2,20.5,416.0395833333333
17329,0.3860563216831811,0.0027305438312304076,1004.4300000000001,5,21.0,13.934722222222222
13494,0.38603992858944314,0.007205789854458379,316.26000000000005,1,18.0,311.0361111111111
12628,0.3860231985927443,0.003238991957339496,786.46,3,13.666666666666666,3.982638888888889
15647,0.38601637735492755,0.004030500870951063,169.0,1,11.0,414.9034722222222
16752,0.3860151231010723,0.006162359933835682,415.0,1,18.0,372.02222222222224
14436,0.38601301718462516,0.003210808900444017,271.70000000000005,2,5.5,98.10902777777778
13639,0.38600595164883816,0.006212182714784388,1346.27,2,29.5,73.96805555555555
16801,0.38600320289683526,0.012222011211607223,1619.73,4,19.0,162.88680555555555
12817,0.38598924817816094,0.0015381801649785771,690.98,3,8.333333333333334,280.8486111111111
16809,0.3859686277182126,0.0037942934887643387,1727.43,9,28.77777777777778,22.87847222222222
13882,0.38595192584948756,0.003967588511690803,1191.13,5,13.0,2.0652777777777778
14360,0.3859232897113142,0.006249507498719959,2128.23,4,29.5,31.15138888888889
12920,0.38592187418468527,0.001099998042986428,488.09000000000003,4,15.0,16.90625
14672,0.3859142205575673,0.00474005334762211,1113.14,4,26.5,234.10486111111112
13299,0.3859053792531016,0.008600810001832057,1218.7,3,20.666666666666668,267.99652777777777
14927,0.38587888365035533,0.007866013660478474,308.2,1,20.0,396.0138888888889
15695,0.3858581585392712,0.006025276767267937,1131.04,4,14.75,266.1791666666667
16217,0.38585200668572506,0.0010850761210513208,304.25,2,7.5,234.97152777777777
15963,0.385838492416314,0.0018330588918475683,470.76,2,14.0,19.053472222222222
17215,0.3858327778392142,0.0032149372349986167,186.15,1,11.0,463.9659722222222
13043,0.3858134906020714,0.005747268466275872,516.42,1,13.0,272.91527777777776
14577,0.38579580496938404,0.00884617688209923,1374.25,7,26.428571428571427,12.002083333333333
15992,0.3857402065815718,0.0037214623950660893,896.6,3,18.0,3.076388888888889
13258,0.38572802174022003,0.0022358569137885926,1035.18,5,9.2,11.138194444444444
16567,0.38570889960557786,0.01593289074873504,865.6,2,17.5,193.95347222222222
15747,0.3857006962972562,0.0037692804840884285,2562.61,9,24.444444444444443,12.016666666666667
16389,0.3856448414965131,0.006383541689077652,1382.07,4,8.5,52.922916666666666
16232,0.385625770043353,0.0036417348702937383,2712.97,7,15.0,43.02361111111111
16897,0.38562431698618743,0.004217163347653566,289.78,2,18.5,298.90833333333336
15561,0.3856118200299578,0.0008184500350509609,1934.3899999999999,8,11.5,11.071527777777778
13529,0.3856065989632195,0.003459377478943901,307.76,2,7.5,78.14930555555556
13475,0.38559029697113073,0.008872501663806875,1431.78,4,21.5,190.95694444444445
13331,0.38558579767127554,0.00414288564541499,262.4,1,12.0,401.1986111111111
13704,0.3855590828095276,0.0034722735131677697,2308.06,9,14.88888888888889,4.9006944444444445
12498,0.3855572194424374,0.0015859844861797565,403.70000000000005,3,7.666666666666667,20.997916666666665
13281,0.385557111035538,0.0070753607858813385,350.85,1,22.0,438.86597222222224
15166,0.3855511904350469,0.0038697416518401646,167.16,1,12.0,467.0131944444444
14009,0.3855455706713487,0.00901618040661807,1099.91,3,24.666666666666668,197.87708333333333
16759,0.3855425546598914,0.003336619973090146,789.79,3,14.0,7.0055555555555555
13499,0.385540303032267,0.005085109492907373,1159.11,5,8.4,17.061805555555555
16616,0.385525450409983,0.0020459823427450923,500.42,2,16.5,14.846527777777778
12845,0.38551094618055787,0.002862061714678616,354.09,4,6.75,266.96944444444443
12866,0.3854959865287528,0.007909562665015609,1227.35,3,21.0,282.94375
13807,0.38549582876575544,0.0015609494244475804,534.8,3,10.666666666666666,366.87638888888887
13181,0.38549249286748444,0.006913081823179978,359.69,1,19.0,380.90625
12946,0.38549193172334556,0.007360507076666294,324.45,1,20.0,436.10833333333335
14050,0.3854910901379292,0.0029689981501020576,746.36,2,27.0,31.118055555555557
13493,0.38545948399085433,0.0032960925465598556,618.63,2,4.0,274.8854166666667
14216,0.3854400521784489,0.0043659927098214715,2150.04,5,15.4,2.9125
17045,0.3854184114695982,0.00606768018535254,827.6800000000001,5,10.6,112.82013888888889
15467,0.3853952796130924,0.0020850331186743148,524.88,3,17.333333333333332,8.939583333333333
15181,0.3853841113858497,0.005659045639495488,1200.2,5,4.0,65.95277777777778
18089,0.3853726810274716,0.0037365780086827797,428.45,1,10.0,446.03680555555553
13837,0.38537119556387134,0.001869844027821241,271.24,2,9.5,211.02777777777777
13396,0.38535348719271445,0.0033868105350108447,1360.99,2,21.5,28.827083333333334
18212,0.38534365217509386,0.0034365654809176936,546.72,2,27.5,325.85833333333335
13647,0.38533739540021966,0.002846727910774382,3071.68,8,17.5,9.034722222222221
15115,0.38531775378403543,0.0021078237387385373,531.85,2,17.5,17.910416666666666
15987,0.38531766844730825,0.0064703748823624245,1682.13,8,24.5,11.883333333333333
14500,0.385301489398463,0.00196043873995403,356.85,3,2.3333333333333335,87.83680555555556
12900,0.38529230206153103,0.004361380126664923,340.33,1,13.0,421.8979166666667
16472,0.3852759995205453,0.004110169120569439,789.6,2,19.5,433.95416666666665
16485,0.38527505241892734,0.009533224340728468,2294.68,5,29.0,76.875
13789,0.38527423911472747,0.006866158903313425,239.45999999999998,1,18.0,387.8881944444444
15884,0.38524837089362035,0.0029158474385844227,249.70000000000002,2,7.5,431.87152777777777
16069,0.3852254191441011,0.006222096255232863,457.7,1,25.0,417.09583333333336
14192,0.3852180892697189,0.005299623914320448,293.74,1,14.0,387.79583333333335
15754,0.3852072376384816,0.003969617101553787,3037.61,9,14.555555555555555,50.923611111111114
17764,0.38517291160716244,0.004286676550426179,1623.64,5,31.8,50.074305555555554
16488,0.3851632565253526,0.001720695155978633,498.8,3,9.666666666666666,32.96388888888889
12919,0.3851545234328275,0.002636539666455006,1335.19,6,8.333333333333334,7.960416666666666
16780,0.3851479862523839,0.005878568435316239,605.55,3,33.0,99.86180555555555
14722,0.38514773706865657,0.006117441687493334,513.37,3,31.333333333333332,146.9111111111111
13918,0.3851443790847378,0.006399984925384899,1212.8400000000001,2,15.0,49.017361111111114
14067,0.38514092293464824,0.0037726577673660023,374.7,2,26.0,63.10347222222222
16471,0.38513121609603906,0.005961310126555389,1189.98,4,15.5,274.13125
14611,0.38512781343539815,0.004332203668467943,604.3299999999999,2,19.0,443.1465277777778
13049,0.38512161147268203,0.007521968880508518,1408.24,4,6.5,63.888194444444444
17892,0.38512132026569534,0.0008743025610974138,244.1,3,9.333333333333334,55.83402777777778
17147,0.3850957483616241,0.0031570161421878716,3199.95,9,15.11111111111111,22.0125
15133,0.3850796293213732,0.015163888315660757,1806.9,5,9.8,127.0875
17256,0.38506686750034,0.0030049558270998076,498.93,5,6.2,106.97222222222223
15579,0.3850610755220791,0.0056505595204156475,1302.5,5,34.2,68.00347222222223
15262,0.38502969940350223,0.001271838065441586,418.82,3,8.666666666666666,323.0236111111111
16757,0.3850154061642199,0.001191225548731011,270.48,2,7.5,318.03541666666666
17047,0.3850118161542162,0.007231333124023105,2289.23,6,23.666666666666668,84.97430555555556
13587,0.3850081328521291,0.008755601785270338,1673.5,4,7.5,63.013194444444444
14126,0.38499872502309046,0.0037314890426213333,1172.46,4,10.75,7.045138888888889
14718,0.3849946816671765,0.0037893577954389353,226.42,1,11.0,409.98819444444445
16089,0.3849749606412424,0.004319367059713103,271.44,2,25.0,385.9576388888889
13238,0.38496816680231133,0.0017079098394783242,1006.63,6,7.833333333333333,16.884027777777778
12685,0.38494789480292246,0.002476944007705302,2863.08,6,26.166666666666668,27.961111111111112
13406,0.3849464812960782,0.005768909829826131,568.92,2,4.5,426.92083333333335
16618,0.3849390755647073,0.005094828833390821,2647.59,5,19.2,30.956944444444446
17278,0.3849385917010112,0.0016028740202404287,271.24,2,8.5,240.98611111111111
12515,0.38493451254969374,0.005243017044850287,383.7,1,16.0,352.8798611111111
13008,0.38492372798052843,0.0022461550120741786,612.13,3,11.666666666666666,322.9347222222222
14926,0.3849206190352434,0.0064732592411559835,359.4,2,1.5,381.2340277777778
14398,0.38488959732561706,0.004466888683599428,707.79,2,26.5,400.9611111111111
17981,0.3848894713930816,0.006594080237857847,239.12,1,17.0,410.09027777777777
12400,0.38488011418974816,0.003718908189012408,205.25,1,11.0,413.96180555555554
18170,0.3848794740348659,0.003967001361245912,2878.0,9,14.0,32.927083333333336
14365,0.3848774786892026,0.0040461752164049755,634.68,2,25.5,394.12361111111113
17621,0.38487529954799005,0.005589339473112528,3175.12,6,11.0,20.81875
17871,0.3848745606736456,0.006593144162205272,1118.99,5,17.0,204.05416666666667
14352,0.3848719955508818,0.00798866971985048,1078.96,4,11.75,156.88125
14779,0.3848657831593233,0.0021560934059822305,386.15,3,13.666666666666666,280.00555555555553
14657,0.3848655197856232,0.007724965652235467,1460.8700000000001,6,35.833333333333336,17.002083333333335
13589,0.38486526554390554,0.0013571422375722737,1120.74,6,8.666666666666666,14.027777777777779
14168,0.3848609982298901,0.0031452679552864088,370.45,2,7.5,420.0840277777778
16299,0.38485385437458186,0.0035912293037406186,193.65,1,12.0,476.7944444444444
14806,0.3848511626283046,0.003545744596289622,303.43,2,10.0,74.8875
12694,0.3848115683396667,0.010227459334997283,1843.35,3,27.666666666666668,69.9888888888889
15634,0.3848032276668538,0.00206794411428314,554.65,2,17.0,16.84861111111111
16448,0.3848003361974315,0.008411894126385157,367.87,2,26.0,197.8486111111111
17258,0.38477442834602893,0.002723127272665307,417.3,2,27.5,396.00902777777776
14324,0.3847732693889083,0.004077413209493098,701.61,2,20.5,409.04583333333335
16675,0.3847635668548326,0.0024062266588153873,608.86,2,11.5,441.02430555555554
17221,0.38475987591321,0.00397827246739945,978.52,5,25.2,6.96875
17267,0.3847560246381087,0.006974692959768452,317.62,2,19.0,126.81111111111112
17370,0.3847467200237885,0.0011430298259122692,446.18,4,8.25,72.10833333333333
16361,0.3847466865671455,0.0027834218487236477,896.66,4,26.5,9.0125
17869,0.3847307780890349,0.006664587721090485,1036.16,7,14.0,106.85694444444445
12981,0.38472905669192614,0.0020350625751186413,372.21999999999997,2,10.0,29.03472222222222
14612,0.38471283618229896,0.0058969123397856335,877.7,1,14.0,414.8673611111111
15809,0.384700640310234,0.0021914599719356884,1274.44,7,8.285714285714286,35.84027777777778
16478,0.3846870055219976,0.0019513337077387517,331.0,3,5.666666666666667,24.874305555555555
14976,0.3846811214500556,0.0030083129417273207,790.86,7,10.285714285714286,56.84236111111111
17429,0.38464753038237665,0.008661533000326275,1357.46,5,19.0,127.97777777777777
16190,0.3846209260842534,0.003798482395794601,2723.55,8,14.875,39.86875
14152,0.3846007278886369,0.0036887038774386584,1997.3400000000001,7,19.0,74.99722222222222
15859,0.3845880930646832,0.006799189373578027,438.46,1,22.0,431.99861111111113
15047,0.38457510732594113,0.01120172013713492,343.62,1,22.0,269.0840277777778
15135,0.3845651578533891,0.0021785451654375565,305.68,2,10.0,238.73194444444445
15215,0.3845471960569578,0.0057569142072739,2422.43,7,16.142857142857142,46.047916666666666
13976,0.3845049169321523,0.0076886998799641825,1192.36,4,14.0,206.15069444444444
17229,0.38449771030368707,0.007318599000006109,318.76,2,23.5,95.95416666666667
16221,0.3844763278745045,0.0042048230751172795,2235.5099999999998,9,29.11111111111111,36.046527777777776
15337,0.3844690230008338,0.008224931466618672,373.02,1,21.0,410.88958333333335
13843,0.38446644474580943,0.006124237087488857,319.75,1,18.0,380.79305555555555
17998,0.38445802550791297,0.003301640449129376,639.24,3,19.333333333333332,379.8881944444444
16344,0.3844514862903951,0.006644655594962187,842.42,4,11.5,157.875
12612,0.38443468596222236,0.005936286728044932,704.0400000000001,1,19.0,73.88541666666667
13320,0.3844310604322224,0.005913809829946822,2228.1,6,25.0,77.77986111111112
12527,0.38442796801853896,0.00343481567802773,735.51,5,6.4,81.03819444444444
14991,0.3844018199061551,0.008002999556258316,314.67,1,21.0,429.9923611111111
18261,0.38439837326989656,0.001860749294442625,324.24,2,10.5,42.88472222222222
13981,0.3843947232525372,0.008735135875693719,331.14,1,22.0,415.11597222222224
13565,0.3843915569394679,0.0021632374131297597,414.8,3,20.0,18.928472222222222
16796,0.38438666566418306,0.00794684370865167,305.62,1,18.0,88.95069444444445
14197,0.3843837907945393,0.007613271039116479,390.05,1,20.0,410.1173611111111
14699,0.38437224870292025,0.005677612283276401,702.6,4,12.5,213.9138888888889
18268,0.3843700525171883,0.010502969592522463,1490.23,6,11.166666666666666,133.73402777777778
14614,0.3843656070171266,0.007097345059210942,295.13,1,19.0,385.9902777777778
12563,0.38433175860177626,0.004766249123373389,249.24,1,13.0,408.12361111111113
12373,0.3843312272821526,0.006425527926506992,1127.65,3,17.0,310.9861111111111
12899,0.3843196865021637,0.006337791477870468,366.4,1,17.0,413.12291666666664
13063,0.38431879461139873,0.0035879681317578216,188.4,1,12.0,480.0159722222222
13326,0.3842720396091201,0.004339331360365265,281.76,1,13.0,431.86805555555554
15315,0.3842706429242174,0.0038178232470849408,570.5,2,18.5,63.99930555555556
13889,0.3842440252475586,0.009494077140128204,1991.23,6,13.833333333333334,92.15069444444444
15646,0.38422779350515857,0.009105860465139117,974.61,5,17.0,157.12291666666667
14848,0.3842274593620861,0.0034113106943315214,310.56,1,11.0,404.01944444444445
13005,0.3842229392294338,0.008964664452255286,999.68,4,14.0,173.08125
17300,0.38421848405637815,0.004772810503166879,393.64,2,22.0,390.07916666666665
17109,0.3842154968376692,0.003042548187427196,1295.46,8,17.5,28.827083333333334
16159,0.3842123819229328,0.004954449328854827,1232.79,4,13.0,281.0159722222222
15772,0.3842109165792237,0.00542396458973473,280.88,1,16.0,417.97013888888887
17524,0.3842032798731162,0.002409335663578448,539.14,3,14.333333333333334,360.9291666666667
15627,0.38420278357656434,0.0024563673678052074,566.9,2,12.0,456.94166666666666
14229,0.38420225412013476,0.008196259943071894,2594.04,7,10.285714285714286,51.11527777777778
14002,0.3841889818600966,0.010089182896269342,529.73,2,23.5,133.87152777777777
12648,0.38418310611252204,0.012450725314937294,1112.0,4,16.25,154.03819444444446
14232,0.3841716251818054,0.00403894542916507,2048.07,5,23.0,42.07013888888889
15863,0.38416843556443375,0.0016156046322931843,358.7,5,15.8,25.000694444444445
17510,0.3841478009691157,0.0023920050826586074,514.56,2,17.5,24.118055555555557
15735,0.38412908374235727,0.00727991150427676,327.68,1,19.0,420.96666666666664
13455,0.3841238842125455,0.0024850487540603737,2905.93,6,24.0,24.061805555555555
16690,0.384107466159944,0.0005719362198513742,353.03,4,4.75,71.90833333333333
13617,0.3841064422386212,0.0019332874112630539,1278.75,8,13.375,39.958333333333336
13261,0.38410189510697534,0.0034167511130838587,944.1,2,4.5,268.01944444444445
18185,0.38410170489270556,0.009001483494400445,304.25,1,17.0,248.9638888888889
12942,0.38406516645731725,0.01067816526354736,942.65,3,30.333333333333332,130.92430555555555
18246,0.3840394369834796,0.005572146552983575,758.8199999999999,3,1.6666666666666667,23.042361111111113
12552,0.38403763251473894,0.0023804462429077387,437.82,2,10.0,38.11666666666667
14034,0.3840337751553125,0.0035766841096314234,651.8199999999999,3,29.666666666666668,21.95
16760,0.3840230646627182,0.006171690717857823,228.0,1,17.0,429.87152777777777
18203,0.38400953500329543,0.011264784396581372,504.42,4,15.0,156.98819444444445
16579,0.38400009709312716,0.004627730219015024,295.05,1,14.0,425.0361111111111
16175,0.3839891779122077,0.007899765385068295,1836.44,7,14.0,93.92916666666666
13252,0.38396410365725503,0.0020623004881671174,399.3,2,9.5,393.86805555555554
12411,0.3839468980453099,0.008588574007089985,346.9,1,22.0,409.1423611111111
12787,0.38393974148355814,0.0016247334840962635,862.18,4,11.0,9.170833333333333
13402,0.3839081934738491,0.01262156292241815,1535.13,4,24.0,126.87430555555555
14268,0.38389998681079157,0.006179602305681445,354.85,1,19.0,470.08680555555554
12665,0.38389549663798694,0.0023212394188574736,313.6,3,5.666666666666667,324.1777777777778
13367,0.3838482339194004,0.007680189110439933,510.20000000000005,1,20.0,431.11805555555554
12655,0.38384357209705516,0.005307662851406731,261.35,1,16.0,423.1479166666667
15616,0.38383232838470704,0.004275925191645641,317.11,1,13.0,437.9861111111111
15336,0.38380474318762836,0.0051357768189885,240.5,1,15.0,401.0076388888889
15813,0.3838023429240611,0.014118731323926118,1303.9099999999999,2,20.0,207.1923611111111
15552,0.38378937141673203,0.006020802782680724,252.52,2,15.0,216.91875
17688,0.3837806187499691,0.006981154079139994,304.2,1,19.0,393.08958333333334
15172,0.38374644603627844,0.003678427740330741,1624.05,5,22.0,8.040972222222223
13987,0.3837436931837423,0.004154318588413583,682.54,2,23.0,379.1041666666667
18177,0.38374091489394135,0.0027112137429071204,2216.87,9,11.11111111111111,30.920833333333334
17483,0.38373424802375805,0.0009437167482985987,591.73,4,7.0,64.98611111111111
12580,0.383733484270716,0.010091661872206113,1052.9,2,29.0,246.1013888888889
14412,0.3837168146452516,0.00495393162803759,1426.19,3,28.0,42.08680555555556
14747,0.38371081042495164,0.008844011075097248,328.2,1,18.0,248.9451388888889
14392,0.38368653353100274,0.004505484449396938,266.4,1,14.0,431.99583333333334
16777,0.38368137921858647,0.008150743137466422,1307.76,5,29.2,79.96458333333334
16040,0.3836658336637918,0.0051192641801081915,2416.9,7,17.857142857142858,64.96041666666666
12807,0.383661689191221,0.005499940361580791,330.35,1,16.0,382.93680555555557
14333,0.3836374816589783,0.004781527027696732,415.2,1,15.0,67.09166666666667
13283,0.38362892605370064,0.0005181443579413424,373.36,4,5.0,59.125
12832,0.38362384657850723,0.0014606405770570098,383.03,2,13.5,31.97222222222222
16620,0.383623447554221,0.0038970017518581107,1758.93,6,15.666666666666666,3.0215277777777776
16369,0.3836226262159308,0.001510245702642603,2664.81,7,24.285714285714285,17.850694444444443
13233,0.38361137163582815,0.008383642145579974,1176.46,4,19.0,73.97569444444444
13351,0.38360247241608436,0.005109818083170429,373.94,1,16.0,65.99652777777777
15814,0.38359454194160686,0.002171130248673856,2634.44,6,16.333333333333332,16.189583333333335
16834,0.38359381040027485,0.007029481431435388,898.96,2,24.0,227.1340277777778
14947,0.38356828055260367,0.004579599707952273,1049.79,6,9.0,71.87638888888888
15042,0.38356474302685595,0.001322040523238091,315.45,2,4.5,198.85069444444446
16545,0.38354030353120067,0.001931327979367103,689.82,2,4.0,164.0923611111111
16421,0.3835211329617341,0.0014880662768304114,526.27,3,12.666666666666666,375.9715277777778
16762,0.3835202965364543,0.0034135391404625363,1501.38,3,29.666666666666668,19.04652777777778
12952,0.3835180836314213,0.0027776360201330155,1387.79,4,19.75,5.09375
17697,0.38351129473869233,0.00994639118703123,338.95,1,19.0,235.88194444444446
13275,0.38350983296541513,0.0047631835991849315,241.66,2,25.0,383.0284722222222
12494,0.383508651832199,0.001658636697802623,1872.8700000000001,9,12.333333333333334,15.136111111111111
13961,0.38349730280170774,0.008137935229960208,538.4,1,19.0,391.9236111111111
13804,0.38349509600684284,0.0033710870076984027,3208.52,9,18.77777777777778,30.0125
14233,0.3834717650766965,0.007470605940054602,2904.27,7,10.428571428571429,48.87222222222222
18018,0.3834717199526469,0.002847459977522899,297.99,4,11.0,107.80069444444445
12977,0.3834607692343027,0.011069132802584841,517.63,4,14.75,155.84027777777777
12892,0.38346026912615383,0.006421390280650037,263.38,1,18.0,396.12430555555557
17413,0.3834399748575131,0.004878363997032957,560.14,2,5.0,404.01180555555555
18266,0.3834270242732441,0.004504590397706152,251.1,1,14.0,433.88680555555555
15986,0.38342658528621426,0.0017336744713617443,354.42,2,12.5,29.897916666666667
13606,0.383407329516293,0.0006412557644873785,280.53999999999996,3,14.333333333333334,28.794444444444444
17950,0.3833928093335927,0.0046447960538448145,1432.81,7,29.428571428571427,71.89722222222223
13977,0.3833793550045629,0.0051081067285806735,519.8100000000001,1,13.0,410.9458333333333
14203,0.3833080772133757,0.005610650488069412,339.34,1,16.0,396.96875
15897,0.38325673467318844,0.004439147148558017,222.05,2,12.0,193.95833333333334
14635,0.3832528157759374,0.004638941850105301,215.22,1,15.0,453.0854166666667
18143,0.3832514273140007,0.008282120194809572,1000.16,2,30.5,116.02986111111112
13862,0.3832431653592718,0.0038081100010833157,2556.09,9,17.77777777777778,17.851388888888888
17007,0.3832421810398051,0.0021435076579065927,1120.1,7,9.571428571428571,50.08541666666667
14206,0.38323567860745106,0.008345140623635401,1185.01,3,23.666666666666668,238.84166666666667
12504,0.3832281748043371,0.0033189267010000673,779.05,4,5.0,17.866666666666667
13778,0.3832157349734067,0.009850719158650068,1124.49,4,11.0,102.89236111111111
17783,0.38320615146850723,0.004185866580992449,379.91,3,30.666666666666668,71.86319444444445
14269,0.38320002897917566,0.005413983939574488,295.73,1,16.0,438.99791666666664
17664,0.3831998993759194,0.0023116015540393304,1166.23,4,20.0,18.05625
14288,0.3831860161322395,0.009176820476431887,426.6,1,16.0,212.9777777777778
15236,0.38317375793028596,0.007068533335940861,321.05,1,15.0,298.08194444444445
15743,0.38317047319201697,0.0015197544808396599,784.46,4,22.0,15.813194444444445
13930,0.3831687483491839,0.00282792641514572,337.34,2,8.5,57.12847222222222
16962,0.38315772381286856,0.005143550906822567,251.04,1,15.0,409.0513888888889
17392,0.38315244144919314,0.006362207072713565,626.56,3,25.333333333333332,306.00138888888887
17708,0.38314155095682745,0.011491218509033752,887.9300000000001,4,18.5,187.10972222222222
16050,0.3831288974884187,0.0014802462154600664,300.7,3,7.0,173.04583333333332
12460,0.38311158579690285,0.006181965143644279,326.65,1,18.0,455.9576388888889
14035,0.3830914462711894,0.003248492098950813,2856.72,9,16.77777777777778,28.115972222222222
15198,0.38308792302340916,0.0030561342993039122,571.35,5,6.2,91.92222222222222
14102,0.38306122930648906,0.004355495522270917,1360.28,5,15.8,4.883333333333334
15500,0.3830585856470983,0.0023267371292605946,1131.56,4,17.0,7.960416666666666
13909,0.3830558608751592,0.004332357812407899,286.6,2,19.5,422.81111111111113
15778,0.3830517029546339,0.006055494485346866,307.95,1,17.0,430.90277777777777
15294,0.38299556589797545,0.005121013976798175,233.35,1,15.0,410.0451388888889
16522,0.38299027713472333,0.0030155941514458605,433.36,2,9.0,435.0805555555556
14353,0.38298473212963435,0.003094166512805141,376.5,3,8.333333333333334,214.86388888888888
17350,0.3829789471956122,0.00384408227971819,1906.041,7,20.857142857142858,7.877083333333333
16768,0.3829560767289632,0.00441863584996456,1708.12,9,18.22222222222222,47.09166666666667
14226,0.3829557494994786,0.0044471779519430635,3002.53,6,16.333333333333332,28.052777777777777
17095,0.3829544588401587,0.002144929769029346,2572.25,7,19.571428571428573,22.020138888888887
13575,0.3829506240177634,0.001399974732624735,732.0699999999999,5,9.2,22.983333333333334
16079,0.38294161355553324,0.005993392725623691,1352.0,3,7.0,16.00138888888889
12350,0.38294007253720747,0.006705872530905723,334.4,1,17.0,309.8673611111111
13374,0.38292771878351384,0.0026701710178654923,422.8,2,8.5,414.1152777777778
14767,0.38292707505430273,0.005457083168874174,382.81,1,18.0,473.9138888888889
16343,0.38292474172605256,0.004009648056891842,687.0699999999999,3,28.666666666666668,15.79513888888889
15624,0.38291726273563786,0.005818875850603494,588.13,4,8.5,116.05
14183,0.3829073530354981,0.0037302588615198873,286.29,2,17.5,410.9201388888889
13672,0.3829064127601488,0.0019171009425079221,419.92,3,6.0,300.95625
16205,0.38289918857560146,0.00106202242613133,1830.61,7,28.571428571428573,30.1375
17393,0.38288268877492293,0.003173998540282915,381.15,2,24.0,410.06944444444446
16808,0.38288125824546615,0.004525094037637086,288.42,2,11.5,98.71944444444445
15196,0.382878474883566,0.003224114151707621,316.25,2,21.5,432.0833333333333
15724,0.38284980526878687,0.001233355037653528,310.85,3,5.666666666666667,200.92361111111111
14278,0.3828458838575298,0.004777172041047594,205.83,1,13.0,409.02986111111113
14728,0.38284023578513077,0.004841676410733522,190.58,1,14.0,412.8701388888889
17121,0.38281732405467933,0.003958394937322117,314.74,1,12.0,402.04375
14342,0.38281455221549926,0.003592739810303821,918.44,6,5.5,20.978472222222223
17492,0.38281350081810395,0.006537824365889002,1122.42,3,13.0,247.89513888888888
14886,0.38279907678614483,0.008386099596483723,364.8,1,18.0,252.1625
16900,0.38279870901922647,0.002748791575775482,887.11,3,26.333333333333332,16.095833333333335
16490,0.38278705163601745,0.004308516919170253,205.41000000000003,1,13.0,435.84722222222223
